date,corr_weekly_roll8_ffill,corr_daily_roll30,fed_net_liquidity_weekly,KOSPI,NASDAQ,KOSPI_rebased,NASDAQ_rebased
2026-06-22,0.8668257473424424,0.3643674333569749,5855460.0,9114.5498046875,26166.599609375,292.1882683422056,126.71396509574932
2026-06-23,0.8668257473424424,0.43589535331094054,5855460.0,8203.83984375,25587.0390625,262.99332485619004,123.90739427631124
2026-06-24,0.8668257473424424,0.4169960467449281,5855460.0,8471.01953125,25476.640625,271.55839629687574,123.37278053341632
2026-06-25,0.8668257473424424,0.39374632554452627,5855460.0,8930.2998046875,25358.599609375,286.2817025111248,122.801156961494
2026-06-26,0.9241895033301939,0.35156981648765906,5810523.0,8411.2099609375,25297.619140625,269.6410602622519,122.50585389942007
2026-06-29,0.9241895033301939,0.3295738293526579,5810523.0,8394.650390625,25820.140625,269.11020440235944,125.03620824890731
2026-06-30,0.9241895033301939,0.313865253059681,5810523.0,8476.48046875,26213.720703125,271.73345945477627,126.94215296569983
2026-07-01,0.9241895033301939,0.34089003697431774,5810523.0,8303.41015625,26040.029296875,266.18528472377506,126.10103768448046
2026-07-02,0.9241895033301939,0.37198504201564025,5810523.0,7648.08984375,25832.669921875,245.17745532770613,125.09688242555212
2026-07-03,0.7048109443401751,0.37165612066565634,5842152.0,8088.33984375,,259.2907014993931,
2026-07-06,0.7048109443401751,0.37165612066565634,5842152.0,8051.330078125,26121.16015625,258.10426667140433,126.493920712329
2026-07-07,0.7048109443401751,0.389141202600624,5842152.0,7656.31005859375,25818.689453125,245.44097359158803,125.02918082673318
2026-07-08,0.7048109443401751,0.37377199387037147,5842152.0,7246.7900390625,25870.650390625,232.31284900810456,125.28080604816084
2026-07-09,0.7048109443401751,0.37897784986335326,5842152.0,7291.91015625,26206.890625,233.7592801748565,126.90907773643612
2026-07-10,0.5192420812989885,0.3812764905829451,5961002.0,7475.93994140625,26281.609375,239.65878650269937,127.27090958393784
2026-07-13,0.5192420812989885,0.4101196341645305,5961002.0,6806.93017578125,25873.1796875,218.21210958383915,125.29305438155988
2026-07-14,0.5192420812989885,0.41476300380651265,5961002.0,6856.830078125,26107.009765625,219.81176797275563,126.4253962525018
2026-07-15,0.5192420812989885,0.4208287870232516,5961002.0,7284.41015625,26269.23046875,233.51885008675285,127.2109636865762
2026-07-16,0.5192420812989885,0.4409482866593072,5961002.0,6820.60009765625,25881.94921875,218.65033098660945,125.335521576125
2026-07-17,0.5836887001789433,0.4134301647903626,5986710.0,,25520.240234375,,123.58391531833324
2026-07-20,0.5836887001789433,0.4724680705624999,5986710.0,6516.27001953125,25508.0703125,208.8943166537829,123.52498144543009
2026-07-21,0.5836887001789433,0.581088940811411,5986710.0,6747.9501953125,25837.2109375,216.3213679971117,125.1188726766354
2026-07-22,0.5836887001789433,0.5542051309207193,5986710.0,6797.7001953125,25690.900390625,217.91622091486624,124.41035151581876
